n,T,true_parameter,estimator_mean,estimator_variance
1000,11,900,852.1603935762611,1586.0767503402703
1000,12,900,851.3991648100475,1374.8559090197846
1000,13,900,883.6943800017137,1687.0111344259883
1000,14,900,959.900966871658,1788.0405285713296
1000,15,900,889.93726250279,1533.983464693814
1000,16,900,810.0586842602104,1462.8551227492312
1000,17,900,858.1859704976016,1517.1289486218113
1000,18,900,857.7707017037789,1478.7263815963152
1000,19,900,844.4369482720724,1366.3822510331001
1000,20,900,970.1063588038336,1830.1180409855886
1000,21,900,903.8083765849442,1503.3563559490472
1000,22,900,928.6011307978049,1740.3220474659392
1000,23,900,799.6680293540238,1264.5432253293748
1000,24,900,874.3227884839616,1636.853677507016
1000,25,900,951.0148115599288,2141.6831736210893
1000,26,900,909.9352717639588,1703.6296065467236
1000,27,900,832.8842859058283,1416.6399249579504
1000,28,900,888.3773154998559,1584.491337023525
1000,29,900,914.6187375463787,1559.0363175064049
1000,30,900,918.1095177979944,1790.097041151074
1000,31,900,974.7682416236618,1954.3651918113624
1000,32,900,883.0351336636184,1577.3848259152815
1000,33,900,868.7346486664048,1456.9353207514716
1000,34,900,918.1365504830923,1393.6901231791285
1000,35,900,896.5650054139438,1436.2134979062273
1000,36,900,901.0836956878605,1364.4820054119086
1000,37,900,889.110541489073,1598.624714625454
1000,38,900,891.8545496457518,1642.5717932178472
1000,39,900,900.6001813526622,1660.9679459206
1000,40,900,884.1046201569055,1485.3131375297517
1000,41,900,916.8301807897778,1866.3367644182931
1000,42,900,865.7199544021776,1333.841214485883
1000,43,900,885.9514596999682,1465.6868911295037
1000,44,900,847.3046274265376,1546.4902383477206
1000,45,900,856.4660473497388,1428.7660147071801
1000,46,900,884.3713059375717,1819.454955903329
1000,47,900,906.1002147817546,1517.972775802475
1000,48,900,909.9564519825569,1625.457585067943
1000,49,900,882.0796295214392,1532.840889653898
1000,50,900,942.722693163107,2110.3860430609275
1000,51,900,883.9075162952058,1419.7329726661567
1000,52,900,862.979931325287,1575.4022183620086
1000,53,900,933.6259803665423,1693.6939359509147
1000,54,900,908.2834014378038,1629.6419528624342
1000,55,900,909.7311211438036,1553.5043000124842
1000,56,900,848.2228052672447,1261.6527111519658
1000,57,900,924.8963426521768,1639.4110231768718
1000,58,900,897.0936825555061,1450.8553576320917
1000,59,900,865.9334747321916,1377.391890009713
1000,60,900,913.5207320451125,1622.6339385287251
1000,61,900,898.029952774823,1770.7594021031716
1000,62,900,1009.7335620298784,1912.6430905534871
1000,63,900,888.3713042337879,1580.0987763866588
1000,64,900,909.7381105049062,1492.3201793550834
1000,65,900,840.2667455803924,1420.0837923656486
1000,66,900,979.5695763555598,1794.8946224611911
1000,67,900,885.102207590101,1485.9814783948975
1000,68,900,848.8997504838537,1401.3629394386835
1000,69,900,877.3908266231774,1337.6702555792758
1000,70,900,898.4544314124253,1678.0168825126789
1000,71,900,902.3820958226382,1410.8817465926084
1000,72,900,841.3664528786734,1472.158710638516
1000,73,900,877.8578481460348,1541.3513943346445
1000,74,900,852.75597814032,1419.3661651669074
1000,75,900,965.3272646452376,1858.3387941720175
1000,76,900,864.3259332126414,1371.7464681812903
1000,77,900,934.326380782212,1819.8911273404162
1000,78,900,936.169479547491,1793.5125162022728
1000,79,900,946.6100229002835,1856.3099952872005
1000,80,900,929.5976531553737,1906.7709874582288
1000,81,900,906.6220079199845,1578.6232245557487
1000,82,900,899.4826197248237,1409.7339765450429
1000,83,900,805.2903766747652,1025.6430277406175
1000,84,900,855.6210654061828,1404.6013965254442
1000,85,900,902.773365027261,1836.8161282814442
1000,86,900,877.7387597272897,1400.9657632575713
1000,87,900,892.1717288115576,1599.2215140093567
1000,88,900,926.0978886106614,1572.2175642768314
1000,89,900,877.0947220272071,1479.812579061199
1000,90,900,864.059423886147,1526.0587802035802
1000,91,900,894.0499197899335,1690.9091891408486
1000,92,900,852.0393413641793,1392.6967291058986
1000,93,900,905.6750148327646,1894.219427317087
1000,94,900,846.012770594798,1418.3251570862535
1000,95,900,884.2186959609062,1567.5205383724708
1000,96,900,871.2165207928668,1557.1759209021911
1000,97,900,946.699556996622,1734.5792309640833
1000,98,900,857.5873255099721,1577.251262160547
1000,99,900,880.8611956563373,1718.0150757703964
2500,0,900,837.8935866350314,559.0249773783551
2500,1,900,914.9236371038945,671.9392893078385
2500,2,900,924.2075027074227,665.4578143037236
2500,3,900,925.4506491369635,643.0005565639958
2500,4,900,863.665145789568,571.426020736623
2500,5,900,888.9325738264191,613.5333002871654
2500,6,900,899.3547849346936,573.1752425147482
2500,7,900,850.0339875584829,549.3748275454196
2500,8,900,903.7416360238063,655.4761135332443
2500,9,900,954.8913802650626,761.968402951484
2500,10,900,861.1196259742852,604.2112579630935
2500,11,900,855.9534255495973,580.1840026105841
2500,12,900,891.040851819285,689.7380302311012
2500,13,900,921.2226883000183,666.2553200943237
2500,14,900,875.0670199982551,623.2449318811924
2500,15,900,894.5773334785672,625.493165255564
2500,16,900,931.4994821625421,670.7581904426136
2500,17,900,897.438270288017,616.6142987590847
2500,18,900,901.9163594429203,703.150046803941
2500,19,900,874.6105427113828,661.1110356655034
2500,20,900,911.9837818288534,611.6913618356366
2500,21,900,907.656489685252,629.156080892295
2500,22,900,902.5207629491854,659.4725730547386
2500,23,900,883.4788718329534,562.0515623510862
2500,24,900,877.611985918547,612.6983353608629
2500,25,900,963.9713310618981,772.977473289319
2500,26,900,950.2987469109108,775.592265343271
2500,27,900,878.8139912603561,616.1523721287728
2500,28,900,862.8321333743045,572.4164241173045
2500,29,900,942.269075362777,650.6428275920184
2500,30,900,894.3669944893618,643.4792760636934
2500,31,900,969.806731869248,723.777982732951
2500,32,900,914.6394552285337,660.1837222989873
2500,33,900,936.1202164396802,649.6014944365822
2500,34,900,868.6145268078575,589.2064516833104
2500,35,900,920.7351104111234,639.0159401790909
2500,36,900,882.8672495809718,627.3273754903109
2500,37,900,858.1143111343548,654.5382979039285
2500,38,900,854.3986463632984,583.7413089052777
2500,39,900,891.7179050718918,621.9846836701449
2500,40,900,862.5407393481719,588.0518045039031
2500,41,900,942.6557633368448,742.1381462624015
2500,42,900,864.2157071884674,613.0233539233495
2500,43,900,886.696793392022,668.3624494829193
2500,44,900,926.812249843499,690.9382173887134
2500,45,900,914.3905905664121,599.8081101229037
2500,46,900,896.4086377066991,606.122654020076
2500,47,900,910.2529670176713,692.1953781098213
2500,48,900,922.722668207565,673.691390910884
2500,49,900,890.0405947974357,604.3297166037826
2500,50,900,915.5390956890373,676.0567983045498
2500,51,900,887.2507852268357,664.9244904562985
2500,52,900,909.0570412030329,617.8745810532083
2500,53,900,886.8980244950432,597.541501474167
2500,54,900,869.2862428743925,609.1880378326827
2500,55,900,890.6657700418846,588.9160826340358
2500,56,900,873.9496999635552,573.5169793561656
