n,T,true_parameter,estimator_mean,estimator_variance
250,50,190,189.55722394690065,4.5333793574112615
250,51,190,191.7239275160526,4.3286663945372235
250,52,190,189.0516275248121,2.881773440275189
250,53,190,190.2418874091057,0.6361998570321329
250,54,190,193.9747541078038,2.1397500253500525
250,55,190,193.43496989553714,2.1631903936257375
250,56,190,190.2304186857495,1.720799973964858
250,57,190,190.7072226524022,3.5653977040067892
250,58,190,188.19785664454247,2.3705512091951393
250,59,190,194.54736709378207,5.278466781727609
250,60,190,190.40002430455488,5.870426872516755
250,61,190,190.68383193047242,1.7997113306335333
250,62,190,195.5045544676206,3.6803340982807384
250,63,190,189.23558014520464,2.3309934058561517
250,64,190,190.85193308073386,3.2401332198620203
250,65,190,188.41255450283637,3.5110958221726323
250,66,190,187.5344262918462,2.3801691666608455
250,67,190,191.1538262243889,2.670570678290409
250,68,190,189.7293502314854,5.257148236698014
250,69,190,191.03582382030876,4.452491270158331
250,70,190,186.20191616993753,2.2466278509532787
250,71,190,189.25637433323368,3.371979127164675
250,72,190,193.97754257485167,1.8729494557220705
250,73,190,189.2625253214686,2.317931279824905
250,74,190,191.23173534858546,5.413159607888547
250,75,190,191.0445594608581,5.775582424083717
250,76,190,190.4227639999336,2.384200457253762
250,77,190,190.07410948329135,2.176325096954657
250,78,190,188.15143514212602,4.213426136972108
250,79,190,189.7094150091465,2.585229210275074
250,80,190,188.03090766593078,1.6789259031332056
250,81,190,190.47078779833603,2.204786654508668
250,82,190,188.99237391942856,2.4860596341179453
250,83,190,189.0641297991291,1.2270039146464238
250,84,190,189.47061459777768,1.869143582528714
250,85,190,187.95726034531438,3.789200066978141
250,86,190,187.52958397291272,2.871467100405081
250,87,190,188.7928463063923,3.398953283454477
250,88,190,188.38973693845875,2.12762980980923
250,89,190,190.13544492215075,4.447150135113164
250,90,190,188.87380467002345,2.18126584796138
250,91,190,190.88607611751002,4.2913287406447
250,92,190,190.32613532900967,4.206289600919947
250,93,190,190.13152835914178,2.245819018088489
250,94,190,189.39347641335604,4.592712231744835
250,95,190,189.15117181288238,5.015373283768236
250,96,190,192.21170081641088,2.076642015358618
250,97,190,194.43394132224313,5.608849112025199
250,98,190,191.5124146443838,2.4332400738827498
250,99,190,188.94228766247565,3.7654245142717335
500,0,190,188.8568957463208,1.1489722550155401
500,1,190,191.7075478160038,2.5995441296000337
500,2,190,189.23938667419634,1.784505238826614
500,3,190,188.42984488348088,0.6525787505525293
500,4,190,190.61035421508856,1.766279263936017
500,5,190,189.22954771049373,0.6574385775202819
500,6,190,189.43004388887658,1.4042152567963666
500,7,190,189.4065503324723,1.7132950020822277
500,8,190,190.6387331233982,1.404379640157376
500,9,190,190.05569306369358,1.4031295658783534
500,10,190,189.81162858741118,1.3776706812233064
500,11,190,187.6080772040616,0.9492640887355869
500,12,190,188.79427693719055,0.7216116226818751
500,13,190,189.54765304562318,1.3167451433273438
500,14,190,191.69807754896541,1.10658131112044
500,15,190,190.05753157628556,2.3072094761319937
500,16,190,191.89077803092272,0.8307558934240376
500,17,190,192.00872969376832,1.6863276162766891
500,18,190,191.17012224197407,2.0193684626748984
500,19,190,188.82481708867553,3.9776076178870943
500,20,190,191.04893244861037,1.086760545734018
500,21,190,192.46534119272968,1.206197319553278
500,22,190,187.64800179906234,1.0376790824372886
500,23,190,191.35098594597906,1.1686928779795722
500,24,190,191.99901602690196,0.7095472706329142
500,25,190,188.63215763341825,0.8518418900479527
500,26,190,189.16336172636275,2.3532398278404725
500,27,190,193.20485785691068,1.5569098895526192
500,28,190,190.18725331358294,1.5606835278568885
500,29,190,192.02757466935748,0.49554976340385914
500,30,190,189.77272013293168,1.236771933601353
500,31,190,188.78544593088682,2.763577030569162
500,32,190,188.10395185699602,1.6510905952837542
500,33,190,190.4229773230521,2.4658426235215067
500,34,190,189.5780645642792,2.1769171773282046
500,35,190,188.9369457975618,0.6311501812981519
500,36,190,190.4362202992251,2.0680760751289657
500,37,190,188.8382253644121,1.7704732713781972
500,38,190,189.834967272562,1.6831632368908416
500,39,190,191.18910224274845,1.011591589515211
500,40,190,191.05687675080418,2.305171222018399
500,41,190,192.0583994555531,1.316349959386756
500,42,190,190.5408837196091,0.9352165393883327
500,43,190,188.42960144377884,0.9294908140044014
500,44,190,193.35157935710424,1.697711578843505
500,45,190,189.89624970407567,1.696309227669326
500,46,190,190.14977740230486,1.1265583261358885
500,47,190,189.57695803898193,1.830410148924064
500,48,190,191.10053550201116,0.40321845913551646
500,49,190,188.08434585873596,1.3499005265665427
500,50,190,191.08902916465286,3.0176439984638557
500,51,190,190.11764142520786,0.6332929226578172
500,52,190,190.20309188370032,1.6586639304696782
500,53,190,190.48374995525074,1.9024891754216349
500,54,190,190.3050883880229,1.5398512793496877
500,55,190,190.01166611495313,1.2893027146679692
500,56,190,189.47770875848101,0.426238215762467
500,57,190,187.44949114459806,0.7375476392063456
500,58,190,188.4296847599033,0.7925301721169092
500,59,190,188.8150551895868,1.5600500926680216
500,60,190,188.98382929517973,0.7618037054734499
500,61,190,188.61419146328967,1.9347825330349617
500,62,190,189.77215809421784,1.7845262049234374
500,63,190,190.36297619495105,0.9795836229037693
500,64,190,188.7690469752229,1.2914062153098809
500,65,190,191.70200363901182,1.6773237633042164
500,66,190,190.69984744145083,2.1084114141692214
500,67,190,190.50697449911613,0.5774124955106602
500,68,190,189.99779901001983,1.5081362313249096
500,69,190,190.0268312569769,0.49462673253697165
500,70,190,190.46099400552143,1.1871971129618175
500,71,190,191.50545416054953,2.342280688792189
500,72,190,190.7708295949815,2.6910278703089343
500,73,190,191.3165671062273,0.898539462260007
500,74,190,189.51740112810467,1.1544009312138852
500,75,190,190.2953805722745,2.3570513281737107
500,76,190,190.34002341223987,0.6346819826655696
500,77,190,189.7292194444705,1.2550406198291104
500,78,190,189.23358961409787,0.46211995072958334
500,79,190,193.84674712547672,2.0647172864137513
500,80,190,191.7971304697308,0.5717480411111083
500,81,190,187.83454350249093,0.9396270644134026
500,82,190,188.33823064565541,0.5609512173347809
500,83,190,192.00290312010998,1.5231420250522212
500,84,190,190.77053152395757,2.053942981158671
500,85,190,190.67521260086093,1.3383967956941691
500,86,190,189.72231954840672,1.9539097874735347
500,87,190,188.48590294661466,2.2753427052796393
500,88,190,189.38087817109556,1.8471133943136562
500,89,190,191.9368793841534,0.4460264258871174
500,90,190,189.1965671404789,0.6886969873440248
500,91,190,191.6214336522798,0.6949676712002659
500,92,190,190.45843306048795,1.7741772371179958
500,93,190,191.2738422251428,0.8558223483184513
500,94,190,189.40963159341067,1.2656504307086738
500,95,190,191.634972732944,1.8942447623675285
500,96,190,189.848133746723,1.0588863902889398
500,97,190,190.24663420072778,3.313521206991859
500,98,190,189.9290025374308,1.4581164368761672
500,99,190,188.89519151786504,2.169573612167487
750,0,190,189.17811813100838,1.7223379887186863
750,1,190,189.46827073111035,0.9513203797094552
750,2,190,189.3867960617043,1.007205162716836
750,3,190,189.74927814814998,0.8048911742342651
750,4,190,192.0226308765444,2.2545225257308035
750,5,190,189.87629957466064,0.5281885217330291
750,6,190,188.6210035000992,0.4640939050037323
750,7,190,190.99424776400767,0.9058139088633604
750,8,190,191.51782570269057,0.8499941325621693
750,9,190,190.92850494195926,1.4127955398034509
750,10,190,187.95269021709956,0.5784195639615393
750,11,190,190.77607674123357,2.2588161301858736
750,12,190,189.39773666084665,1.3342251390618207
750,13,190,188.42296650315058,2.064253705413924
750,14,190,188.50663969438315,1.3827966630751303
750,15,190,189.25422683574732,1.0323439280299824
750,16,190,188.4426794124673,1.2411189464180838
750,17,190,191.76917195630477,1.376052087986824
750,18,190,190.64992330398977,1.3610754412266384
750,19,190,191.65410356217086,1.1414374961352356
750,20,190,190.9433356769206,1.1486359595608389
750,21,190,189.48804686427084,0.7695480146491275
750,22,190,191.2992085259108,1.8599817413687476
750,23,190,189.91318685627198,2.7353768058890418
750,24,190,189.1911387717812,1.5923658538918106
750,25,190,191.43474508967796,2.317450179775004
750,26,190,190.76585887403522,1.3431727025825826
750,27,190,189.13604914053565,0.9091585924279822
750,28,190,187.0688213760943,0.5636416292198005
750,29,190,192.02207850204604,1.003040145464784
750,30,190,187.79738243052265,1.4641201631033396
750,31,190,188.31435086287325,0.5049907867406012
750,32,190,191.30315635413675,0.6137110026049458
750,33,190,190.30678567570757,2.291787862661985
750,34,190,189.96526848658095,0.5482112824114882
750,35,190,191.69660954852742,1.4153497246872457
750,36,190,188.47644121765666,1.2496828746398603
750,37,190,188.3331290487818,0.5365221934529012
750,38,190,189.73281313613467,0.5383855882887262
750,39,190,190.0709906717804,0.817323566670729
750,40,190,189.93551100424835,2.2760901581662254
750,41,190,188.5410914614061,1.072049250496629
750,42,190,190.8048716568121,0.40567721907068305
750,43,190,189.30872373850755,0.6663974640863102
750,44,190,190.91472729761668,1.4858608097319495
750,45,190,189.17407655101186,1.1801466430848528
750,46,190,189.62279210563182,1.172401310326008
750,47,190,189.2956154291919,0.28538783249507327
750,48,190,191.08165850377904,0.5645668518747885
750,49,190,189.13392576062293,0.5511430785562144
750,50,190,190.9434499898344,0.3967181074347464
750,51,190,190.78948374762075,0.8640274821239758
750,52,190,189.36216769292986,0.34358435026593764
750,53,190,190.14865966067245,0.9422781056255529
750,54,190,190.44817403692218,0.8725861567832635
750,55,190,189.7080462400084,1.1826449948796514
750,56,190,192.06517366728977,1.5025079487034838
750,57,190,191.42898904120176,0.9241314146777629
750,58,190,189.62586288456095,0.7444388095553433
750,59,190,189.00425090935263,0.7407755077639424
750,60,190,189.1911201899914,0.5772751224010357
750,61,190,190.78993377041587,0.38853004096153415
750,62,190,189.26803891093783,0.7169909479329695
750,63,190,190.8912774465528,0.9001365625419073
750,64,190,188.97551912539942,1.315930248574082
750,65,190,189.68153857404997,0.459048978112679
750,66,190,189.38365699558392,0.33081219316705324
750,67,190,190.5167186131331,2.299008416012267
750,68,190,190.3286133574365,0.7343322977252584
750,69,190,187.4464920794087,1.0411137973660756
750,70,190,190.84796260665547,1.2469610566183327
750,71,190,190.5886265157581,0.5971973688992207
750,72,190,190.41308014431,1.3584096236069076
750,73,190,191.79326703694693,0.9625765592081101
750,74,190,188.5068709375506,0.7091580436676106
750,75,190,189.94687515863927,0.535449982340556
750,76,190,190.13881190275998,1.0085759743347793
750,77,190,189.94813983652708,0.9442394189624075
750,78,190,190.37966066805544,1.4377844444552756
750,79,190,188.870976430268,0.4610248871756474
750,80,190,190.36488591392805,1.2045924205974923
750,81,190,189.7849848980295,1.1351564968261565
750,82,190,190.5193918232087,0.5342915339483189
750,83,190,189.68296060744962,1.3860757383101825
750,84,190,188.90684152111243,0.6671383041355945
750,85,190,190.92098117719928,0.9407229075238772
750,86,190,192.39882264549198,1.5078645170694813
750,87,190,190.24143186720738,2.158850407397267
750,88,190,190.71158757170545,0.859211670637241
750,89,190,189.81408592400498,1.498920121836466
750,90,190,190.17195931125303,2.5010026929174023
750,91,190,190.4298586395269,0.8684222349288613
750,92,190,191.57759085223265,1.0220667733858657
750,93,190,189.20595117459197,1.3595113150748783
750,94,190,188.88629631919153,0.505073934848521
750,95,190,188.15838431933236,0.95077412667526
750,96,190,191.06868338128726,1.5619253791492838
750,97,190,189.7300536923651,1.3915315418020904
750,98,190,189.7855109427473,1.0026055270651755
750,99,190,191.00140967962767,0.5220568019131145
1000,0,190,190.18680754870206,1.1832029097400985
1000,1,190,189.4293586109724,0.5022053538655926
1000,2,190,189.67219208003746,0.9785275516000302
1000,3,190,192.1538616474782,0.24523586596194713
1000,4,190,189.97585909610763,0.31063717174704275
1000,5,190,191.00910141316234,0.7078259941803939
1000,6,190,191.37042096928903,1.0623279111515156
1000,7,190,189.27564670592358,0.8172283015234747
1000,8,190,189.75643627408124,0.8811329967016152
1000,9,190,190.03870426905166,0.9060095980114392
1000,10,190,190.2599415748566,0.23183449996979588
1000,11,190,190.13795270052069,0.5943059759814407
1000,12,190,188.1770466444404,1.3067401358777928
1000,13,190,188.87997232633305,0.4387501093520673
1000,14,190,190.79981913286198,1.0464549656411417
1000,15,190,190.88594737096733,0.8172260789826936
1000,16,190,189.0817267998604,1.069562398391439
1000,17,190,191.33115524621823,0.5910509620725808
1000,18,190,190.0625347458281,1.0069416682422014
1000,19,190,188.60012284718022,0.5510268108965579
1000,20,190,189.38595282496655,0.8303704060854882
1000,21,190,191.13753578035008,0.4067043773468445
1000,22,190,191.32545931718806,0.5738935152570209
1000,23,190,190.5017154523726,0.49873111100565276
1000,24,190,190.73180090706757,0.9723652881805898
1000,25,190,188.47020493126402,0.8533427786204826
1000,26,190,190.40066930899766,0.6955497342331298
1000,27,190,189.43046957180283,0.8066936554468581
1000,28,190,188.84902425438244,1.098177194054135
1000,29,190,189.15607902603844,1.2305810160295283
1000,30,190,191.3629916786841,0.09317165669170868
1000,31,190,190.0169231974243,1.0803646438075765
1000,32,190,190.6796481114346,1.2645369699786708
1000,33,190,189.32497924346342,0.8266326430161763
1000,34,190,191.3199991684054,0.3059727749591505
1000,35,190,188.081520748849,0.7913336823137129
1000,36,190,190.31730873829508,1.2955986709920433
1000,37,190,189.9024982761121,0.4957595597291403
1000,38,190,191.13080043852267,0.6700771240760532
1000,39,190,188.683844399719,0.8730584591841601
1000,40,190,191.652397491349,0.6779062563759242
1000,41,190,189.49091674366028,1.05909228592858
1000,42,190,189.1943793560845,0.5632230152185869
1000,43,190,189.68060844189927,0.8664920736218056
1000,44,190,190.7822293048541,0.6394021506795851
1000,45,190,190.34418554018654,0.4509944985106755
1000,46,190,190.1355502165008,0.8371536490461751
1000,47,190,191.83575068602698,0.26763237886923513
1000,48,190,191.6870464302076,1.0230284507796117
1000,49,190,191.3916543485405,0.1988697396264944
1000,50,190,188.66671769264642,0.2592078032657197
1000,51,190,190.03501906896537,0.6565937735311576
1000,52,190,190.92978587419242,0.6453240411479871
1000,53,190,190.01959509684346,0.8530971579986462
1000,54,190,190.5720353305645,0.6479712221209668
1000,55,190,189.68730771164343,1.16676614929306
1000,56,190,189.5988071024779,0.7632235059260877
1000,57,190,187.87504287087864,0.5973283296145987
1000,58,190,189.45195438099876,0.588593032116745
1000,59,190,189.20584256700727,0.7995261470293675
1000,60,190,190.18940030324478,0.8119255961577034
1000,61,190,190.61247472677547,0.49975201159602467
1000,62,190,190.4621138001976,0.6813830522852675
1000,63,190,190.43568944100156,0.40107089898009285
1000,64,190,191.95138670820512,0.9475747826614402
1000,65,190,191.31900298169867,0.3639573381966537
1000,66,190,189.36719963096624,1.1775514515723189
1000,67,190,188.86136195109626,0.5869736887918469
1000,68,190,191.12014278585892,0.5431065297253298
1000,69,190,189.54959143605595,1.7386917261717396
1000,70,190,189.6906332333209,0.8669762696280751
1000,71,190,190.52672662496258,1.22355108230828
1000,72,190,189.11668199371863,0.6671126509979117
1000,73,190,188.80173407846593,1.652823918741118
1000,74,190,189.85337906222347,0.8124962340041361
1000,75,190,190.22885892660733,0.7645347167877562
1000,76,190,189.26332013776204,1.4147962978605826
1000,77,190,189.9427956858312,1.384561910957248
1000,78,190,188.8787915759812,0.6307515647875993
1000,79,190,188.74286329153068,0.7326142494927281
1000,80,190,190.10853292074734,0.6182453732616842
1000,81,190,190.99985567779052,0.7650931651805568
1000,82,190,190.33742144884994,1.4536675368073864
1000,83,190,190.36020801294404,0.8604280416425691
1000,84,190,189.3387123584185,0.7826968948618701
1000,85,190,189.46390090517625,0.7434115267582853
1000,86,190,190.33465008682043,0.8300632938317334
1000,87,190,190.95062748381335,0.6625402053401004
1000,88,190,190.0032490379527,0.5638458248235135
1000,89,190,188.48490791003508,2.1953412608102156
1000,90,190,190.68821125838485,1.4069959191313832
1000,91,190,190.38484708301706,0.6965795041923987
1000,92,190,189.975653069758,0.5009875135096029
1000,93,190,190.81498489809354,0.8178638978864923
1000,94,190,189.06154816060655,0.6118040051870682
1000,95,190,190.7079796093664,1.4201297427518091
1000,96,190,189.69480222121155,0.5075452197044378
1000,97,190,190.56067697054644,1.1664040695863735
1000,98,190,190.19752419503507,0.8503537776035957
1000,99,190,189.21556215780313,0.7931873720328587
2500,0,190,190.47128834722017,0.4587723891286283
2500,1,190,190.2093450236417,0.2621055016418216
2500,2,190,190.83208559623242,0.4602860796950431
2500,3,190,190.0933108474564,0.3087248424241622
2500,4,190,189.59728277084966,0.16789641530915453
2500,5,190,189.8289705475344,0.3646633217739369
2500,6,190,189.80969829975763,0.10811227051382158
2500,7,190,190.0463987034281,0.6046742603311858
2500,8,190,190.49984003323345,0.3010047854541741
2500,9,190,190.06982942946996,0.24236346777297751
2500,10,190,189.97696546060746,0.23900384866183777
2500,11,190,190.63392646956066,0.22987939248779612
2500,12,190,190.22570098890645,0.21840660216610314
2500,13,190,189.92498524690882,0.5387670283709416
2500,14,190,190.01744904995348,0.11939060838688316
2500,15,190,189.0713939197917,0.26302056073180813
2500,16,190,191.17618969806276,0.13556452911857106
2500,17,190,189.36362790681673,0.16523870893913462
2500,18,190,189.7986099550301,0.5129500990158434
2500,19,190,189.54527552382874,0.23287779140976358
2500,20,190,190.55528025670003,0.6775167581684771
2500,21,190,189.13391738312583,0.33639842756273475
2500,22,190,189.695759711094,0.8157621609518545
2500,23,190,188.87475833631967,0.1652048783134577
2500,24,190,189.83785533543315,0.20134278555014956
2500,25,190,190.5706662042576,0.15429878171649478
2500,26,190,191.17203764275808,0.44419129887831377
2500,27,190,189.86526826224602,0.2674579684508124
2500,28,190,190.4030008726953,0.18709921700161117
2500,29,190,189.6709861874334,0.19745348446127436
2500,30,190,190.15830861443408,0.18290884044448402
2500,31,190,190.097087494955,0.4677606988708649
2500,32,190,190.9432989616169,0.5713297569671411
2500,33,190,189.7064888470839,0.3217168412129394
2500,34,190,189.2256963077782,0.2518171146721613
2500,35,190,190.1256501207244,0.19625248108525828
2500,36,190,189.64323270960196,0.21899049973331808
2500,37,190,188.86837339418574,0.1650503149600045
2500,38,190,189.63328961533702,0.7646957029725291
2500,39,190,189.3435020647517,0.5083225226562036
2500,40,190,191.1260399265311,0.2443894421168915
2500,41,190,189.5819836432991,0.6104123597541475
2500,42,190,190.70481158089333,0.4033129539793065
2500,43,190,190.04622738543708,0.1957849297127379
2500,44,190,190.15568795310634,0.39679891447753707
2500,45,190,189.12302481642118,0.12065694097591792
2500,46,190,191.40113948343182,0.3926075711697128
2500,47,190,190.36737308728843,0.2715503930833775
2500,48,190,189.8739618376754,0.16650859406853508
2500,49,190,190.84412171927315,0.24141256268778663
2500,50,190,189.31589748949085,0.19632937749130314
2500,51,190,190.03869792186265,0.2540463070217565
2500,52,190,188.86951030405788,0.5338269291921092
2500,53,190,191.12888302358982,0.5220513356381777
2500,54,190,190.40418221161875,0.24815337219160644
2500,55,190,189.75480405639672,0.3513347978377304
2500,56,190,189.5503544524759,0.25352955536200406
2500,57,190,190.23134990033083,0.14288197237265712
2500,58,190,189.52320563039356,0.330310320358387
2500,59,190,190.29058701679907,0.36212119381243413
2500,60,190,189.24012152894738,0.4212472776199876
2500,61,190,189.7594060155298,0.4850765901713737
2500,62,190,190.13086101644697,0.37618713930489206
2500,63,190,190.02354121842234,0.20203137066215754
2500,64,190,189.31694634914282,0.19408596240767734
2500,65,190,190.2710489872086,0.4154570038230797
2500,66,190,190.61473714838613,0.19569686122968455
2500,67,190,190.90097692849793,0.2142408185182111
2500,68,190,190.47571740849415,0.19640448668007504
2500,69,190,190.69807586296105,0.3792617808640325
2500,70,190,190.58306205542954,0.5577510190452987
2500,71,190,190.3049936972935,0.37298831566832347
2500,72,190,189.75111640965332,0.5871540673018782
2500,73,190,190.4874341622745,0.12786815876340638
2500,74,190,189.49315892665496,0.377209596081063
2500,75,190,190.54901561796933,0.409285420915127
2500,76,190,188.85253899427562,0.13821655821007012
2500,77,190,190.56791298967,0.50334020637458
2500,78,190,190.1400824343188,0.48251463626842056
2500,79,190,190.058254025654,0.24423315939000761
2500,80,190,189.21929701177493,0.3216396439801425
2500,81,190,190.01715076385383,0.2810553310904692
2500,82,190,190.42872686639254,0.20660989399199742
2500,83,190,190.55678383176084,0.4041815969995793
2500,84,190,190.80263163622058,0.05639485279685643
2500,85,190,189.7690062581305,0.3401864282559738
2500,86,190,190.36952470485068,0.3473887829190384
2500,87,190,189.8627176485568,0.3962527487209559
2500,88,190,189.82568138656555,0.5897565756952285
2500,89,190,191.37669240893274,0.6073751390701394
2500,90,190,190.35106293698317,0.38610455792865517
2500,91,190,189.8618716680351,0.3438639511986096
2500,92,190,190.0353326010606,0.14025418726177905
2500,93,190,190.43885052312305,0.26616277366469676
2500,94,190,189.46271353261324,0.46345626540768975
2500,95,190,190.35334838556673,0.5531140234870704
2500,96,190,190.44345287685354,0.20164504146863846
2500,97,190,190.50068809871146,0.45074186205548034
2500,98,190,190.0494911497049,0.2465392982276115
2500,99,190,190.08365073220313,0.5002978714297743
